rank,feature_id,benchmark,task_id,task_idx,source_text,tokens,filename,rms_normalized,transition,max_activation,position,position_percent,token_text,context,encoder_base_contribution,encoder_finetuned_contribution
27,15916,bigcodebench,BigCodeBench/344,344,deepseek_base,372,same_text__bigcodebench__task_0344__gen_00__BigCodeBench_344.npz,True,both_fail,61.7618293762207,106,28.49462365591398,/, Exception as e:\n        print(f'Error: {e}')\n        return False\n\n#tests/test_task_func.py\nimport os\nimport shutil\nimport tempfile\nimport unittest\n,30.283950805664062,31.482282638549805
28,15916,bigcodebench,BigCodeBench/783,783,deepseek_base,403,same_text__bigcodebench__task_0783__gen_00__BigCodeBench_783.npz,True,improvement,61.760440826416016,102,25.31017369727047,/,", dest_path)\n            files_moved += 1\n    return files_moved\n\n#tests/test_task_func.py\nimport os\nimport shutil\nimport tempfile\nimport unittest\n",30.384078979492188,31.380760192871094
29,15916,bigcodebench,BigCodeBench/933,933,deepseek_base,351,same_text__bigcodebench__task_0933__gen_00__BigCodeBench_933.npz,True,improvement,61.707881927490234,102,29.05982905982906,/,_list.append(wordninja.split(word))\n    return word_list\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass,30.31156349182129,31.40068817138672
30,15916,bigcodebench,BigCodeBench/13,13,deepseek_base,513,same_text__bigcodebench__task_0013__gen_00__BigCodeBench_13.npz,True,both_fail,61.701393127441406,236,46.00389863547758,/,"server}: {str(e)}"")\n        return []\n    \n    return filenames\n\n#tests/test_task.py\nimport unittest\nfrom unittest.mock import patch\nimport task\n\n",30.5206356048584,31.18511199951172
31,15916,bigcodebench,BigCodeBench/728,728,deepseek_base,512,same_text__bigcodebench__task_0728__gen_00__BigCodeBench_728.npz,True,both_fail,61.67255783081055,232,45.3125,/,"V data as a string\n    return data, converted_csv.decode(to_encoding)\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass",30.130922317504883,31.5460147857666
32,15916,bigcodebench,BigCodeBench/778,778,deepseek_base,205,same_text__bigcodebench__task_0778__gen_00__BigCodeBench_778.npz,True,improvement,61.671714782714844,183,89.26829268292683,/,_articles[category].extend(articles)\n\n    return grouped_articles\n\n#tests/test_task_func.py\nimport pytest\nfrom task_func import task_func\n,30.170433044433594,31.50568962097168
33,15916,bigcodebench,BigCodeBench/684,684,deepseek_base,315,same_text__bigcodebench__task_0684__gen_00__BigCodeBench_684.npz,True,improvement,61.64067459106445,60,19.047619047619047,/,['IsEvenIndex'] = df.index % 2 == 0\n    \n    return df\n\n#tests/test_task_func.py\nimport unittest\nimport pandas as pd\nimport numpy as,29.92926025390625,31.715789794921875
34,15916,bigcodebench,BigCodeBench/188,188,deepseek_base,370,same_text__bigcodebench__task_0188__gen_00__BigCodeBench_188.npz,True,improvement,61.635555267333984,243,65.67567567567568,/,"lat, lon], popup=name).add_to(map)\n\n    return map\n\n#tests/test_task_func.py\nimport unittest\nimport folium\nfrom geopy.geocod",30.003705978393555,31.636247634887695
35,15916,bigcodebench,BigCodeBench/498,498,deepseek_base,458,same_text__bigcodebench__task_0498__gen_00__BigCodeBench_498.npz,True,both_fail,61.62830352783203,86,18.777292576419214,/,"w') as f:\n            json.dump(result, f)\n\n    return result\n\n#tests/test_task_func.py\nimport unittest\nimport os\nimport json\nfrom task_func import",30.53006935119629,31.102615356445312
36,15916,bigcodebench,BigCodeBench/668,668,deepseek_base,484,same_text__bigcodebench__task_0668__gen_00__BigCodeBench_668.npz,True,improvement,61.61713409423828,165,34.09090909090909,/,"    # If no subsequence with positive values is found, return an empty list\n    return []\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass",30.295671463012695,31.325899124145508
37,15916,bigcodebench,BigCodeBench/606,606,deepseek_base,228,same_text__bigcodebench__task_0606__gen_00__BigCodeBench_606.npz,True,both_fail,61.61524963378906,63,27.63157894736842,/, df = (df - df.mean()) / df.std()\n    \n    return df\n\n#tests/test_task.py\nimport unittest\nimport numpy as np\nimport pandas as pd\n,30.296165466308594,31.323461532592773
38,15916,bigcodebench,BigCodeBench/762,762,deepseek_base,511,same_text__bigcodebench__task_0762__gen_00__BigCodeBench_762.npz,True,improvement,61.61412048339844,180,35.22504892367906,/,"_name, file_name), file_name)\n\n    return zip_file_name\n\n#tests/test_task_func.py\nimport os\nimport unittest\nimport zipfile\n\nfrom task_",30.28738784790039,31.33109474182129
39,15916,bigcodebench,BigCodeBench/765,765,deepseek_base,268,same_text__bigcodebench__task_0765__gen_00__BigCodeBench_765.npz,True,both_fail,61.58769226074219,185,69.02985074626865,/,path)\n                    copied_files.append(target_path)\n    return copied_files\n\n#tests/test_task_func.py\nimport os\nimport pytest\nimport shutil\nfrom task_func import,30.05672264099121,31.535402297973633
40,15916,bigcodebench,BigCodeBench/748,748,deepseek_base,165,same_text__bigcodebench__task_0748__gen_00__BigCodeBench_748.npz,True,both_fail,61.555580139160156,135,81.81818181818181,/," DataFrame does not contain required columns {e}"")\n        return pd.DataFrame()\n\n#tests/test_task_func.py\nimport unittest\nimport pandas as pd\nfrom task_func",30.02316665649414,31.536802291870117
41,15916,bigcodebench,BigCodeBench/1027,1027,deepseek_base,456,same_text__bigcodebench__task_1027__gen_00__BigCodeBench_1027.npz,True,both_fail,61.53984832763672,211,46.271929824561404,/,    except UnicodeDecodeError:\n        return None\n\n    return decoded_string\n\n#tests/test_task_1.py\nimport unittest\nfrom task_1 import task_func\n\n\n,30.362285614013672,31.181852340698242
42,15916,bigcodebench,BigCodeBench/736,736,deepseek_base,197,same_text__bigcodebench__task_0736__gen_00__BigCodeBench_736.npz,True,improvement,61.47551345825195,60,30.456852791878173,/, mode = stats.mode(flat_list)[0][0]\n    \n    return mode\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass,30.237171173095703,31.24274444580078
43,15916,bigcodebench,BigCodeBench/798,798,deepseek_base,502,same_text__bigcodebench__task_0798__gen_00__BigCodeBench_798.npz,True,both_fail,61.46570587158203,181,36.05577689243028,/,"\n    shutil.copytree(backup_dir, directory)\n    \n    return directory\n\n#tests/test_task_func.py\nimport unittest\nimport os\nimport shutil\nfrom task_func",30.42526626586914,31.04479217529297
44,15916,bigcodebench,BigCodeBench/2,2,deepseek_base,284,same_text__bigcodebench__task_0002__gen_00__BigCodeBench_2.npz,True,improvement,61.46139907836914,133,46.83098591549296,/,".mean(item[1]), reverse=True)}\n    \n    return sorted_dict\n\n#tests/test_task_func.py\nimport unittest\nimport random\nfrom task_func import task_func",29.671409606933594,31.79444122314453
45,15916,bigcodebench,BigCodeBench/797,797,deepseek_base,300,same_text__bigcodebench__task_0797__gen_00__BigCodeBench_797.npz,True,improvement,61.43760681152344,141,47.0,/, in brackets for bracket in bracket_list])\n\n    return total_brackets\n\n#tests/test_task_func.py\nimport unittest\nimport pandas as pd\nfrom task_func,30.071014404296875,31.37101936340332
46,15916,bigcodebench,BigCodeBench/145,145,deepseek_base,133,same_text__bigcodebench__task_0145__gen_00__BigCodeBench_145.npz,True,both_fail,61.406158447265625,112,84.21052631578948,/,\n            writer.writerow([str(ip)])\n\n    return csv_path\n\n#tests/test_task.py\nimport os\nimport pytest\nfrom task import task_func\n,29.986812591552734,31.42375373840332
47,15916,bigcodebench,BigCodeBench/934,934,deepseek_base,244,same_text__bigcodebench__task_0934__gen_00__BigCodeBench_934.npz,True,both_fail,61.380123138427734,109,44.67213114754098,/, MD5 hash\n    return hashlib.md5(result.encode()).hexdigest()\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass,29.938085556030273,31.44644546508789
48,15916,bigcodebench,BigCodeBench/66,66,deepseek_base,503,same_text__bigcodebench__task_0066__gen_00__BigCodeBench_66.npz,True,both_fail,61.37751007080078,170,33.79721669980119,/,".set(xlabel='col3')\n\n    return grouped_df, plot\n\n#tests/test_task_func.py\nimport unittest\nimport pandas as pd\nimport seaborn",29.591991424560547,31.789945602416992
49,15916,bigcodebench,BigCodeBench/604,604,deepseek_base,498,same_text__bigcodebench__task_0604__gen_00__BigCodeBench_604.npz,True,both_fail,61.3638801574707,157,31.526104417670684,/,        logging.error(f'Compiler not found or file {filepath} does not exist')\n\n#tests/test_task_func.py\nimport unittest\nimport os\nimport subprocess\nimport logging\nfrom,29.806177139282227,31.562057495117188
50,15916,bigcodebench,BigCodeBench/726,726,deepseek_base,172,same_text__bigcodebench__task_0726__gen_00__BigCodeBench_726.npz,True,both_fail,61.35355758666992,150,87.20930232558139,/," n different English words\n    return random.sample(set(english_words), n)\n\n#tests/test_task_func.py\nimport pytest\nfrom task_func import task_func\n",29.7264461517334,31.63152503967285
51,15916,bigcodebench,BigCodeBench/121,121,deepseek_base,249,same_text__bigcodebench__task_0121__gen_00__BigCodeBench_121.npz,True,both_fail,61.345069885253906,214,85.94377510040161,/,"', title='Category-wise Sales Data')\n    \n    return sales_data, ax\n\n#tests/test_task_func.py\nimport pytest\nimport pandas as pd\nimport numpy as np",29.65250015258789,31.69698715209961
52,15916,bigcodebench,BigCodeBench/947,947,deepseek_base,495,same_text__bigcodebench__task_0947__gen_00__BigCodeBench_947.npz,True,both_fail,61.3292121887207,182,36.76767676767677,/,")))\n    matrix = matrix.reshape(rows, columns)\n    \n    return matrix\n\n#tests/test_task_func.py\nimport unittest\nimport numpy as np\nfrom datetime import datetime\n",29.568435668945312,31.765127182006836
53,15916,bigcodebench,BigCodeBench/0,0,deepseek_base,289,same_text__bigcodebench__task_0000__gen_00__BigCodeBench_0.npz,True,both_fail,61.32118225097656,179,61.937716262975776,/,ation of the list\n    return calculate_average_of_sums(numbers)\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass,29.903392791748047,31.422239303588867
54,15916,bigcodebench,BigCodeBench/412,412,deepseek_base,419,same_text__bigcodebench__task_0412__gen_00__BigCodeBench_412.npz,True,both_fail,61.29365539550781,106,25.29832935560859,/, decoded_value)\n        result[key] = normalized_value\n\n    return result\n\n#tests/test_task.py\nimport unittest\nimport os\nimport json\nimport base64\nimport un,30.325977325439453,30.972026824951172
55,15916,bigcodebench,BigCodeBench/369,369,deepseek_base,241,same_text__bigcodebench__task_0369__gen_00__BigCodeBench_369.npz,True,improvement,61.28924560546875,213,88.38174273858921,/, plt.title(title)\n\n    # Return the axes object\n    return ax\n\n#tests/test_task_func.py\nimport pytest\nimport numpy as np\nfrom task_func import task,29.73969078063965,31.553966522216797
56,15916,bigcodebench,BigCodeBench/170,170,deepseek_base,472,same_text__bigcodebench__task_0170__gen_00__BigCodeBench_170.npz,True,both_fail,61.2881965637207,98,20.76271186440678,/, df = df.sort_values(by=sort_by_column)\n    return df\n\n#tests/test_task_func.py\nimport unittest\nimport pandas as pd\nfrom io import String,29.883014678955078,31.409507751464844
57,15916,bigcodebench,BigCodeBench/127,127,deepseek_base,508,same_text__bigcodebench__task_0127__gen_00__BigCodeBench_127.npz,True,improvement,61.27698516845703,248,48.818897637795274,/,oved += 1\n\n    # Return the number of files moved\n    return num_moved\n\n#tests/test_task_func.py\nimport os\nimport shutil\nimport glob\nimport hashlib\nimport un,30.190628051757812,31.09077262878418
58,15916,bigcodebench,BigCodeBench/510,510,deepseek_base,512,same_text__bigcodebench__task_0510__gen_00__BigCodeBench_510.npz,True,both_fail,61.250770568847656,119,23.2421875,/,"1, tofile=file_path2)\n    return '\n'.join(diff)\n\n#tests/test_task_func.py\nimport unittest\nimport os\nimport gzip\nimport tempfile\n",30.258604049682617,30.996671676635742
59,15916,bigcodebench,BigCodeBench/147,147,deepseek_base,513,same_text__bigcodebench__task_0147__gen_00__BigCodeBench_147.npz,True,both_fail,61.23674774169922,511,99.61013645224172,/, # Add the IP and False to the results dictionary\n        results[str(ip)] = False\n\n#tests/\n,30.040361404418945,31.20079231262207
60,15916,bigcodebench,BigCodeBench/1108,1108,deepseek_base,285,same_text__bigcodebench__task_1108__gen_00__BigCodeBench_1108.npz,True,both_fail,61.236671447753906,170,59.64912280701754,/,\n                    counts[value] += 1\n\n    # Return the counts dictionary\n    return counts\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass,29.964305877685547,31.27677345275879
1,10168,bigcodebench,BigCodeBench/736,736,deepseek_base,197,same_text__bigcodebench__task_0736__gen_00__BigCodeBench_736.npz,True,improvement,49.30408477783203,74,37.56345177664975,from,\n    \n    return mode\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def test,23.953041076660156,25.35841941833496
2,10168,bigcodebench,BigCodeBench/0,0,deepseek_base,289,same_text__bigcodebench__task_0000__gen_00__BigCodeBench_0.npz,True,both_fail,49.11334991455078,193,66.78200692041523,from,sums(numbers)\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def test,24.05921173095703,25.06151580810547
3,10168,bigcodebench,BigCodeBench/332,332,deepseek_base,262,same_text__bigcodebench__task_0332__gen_00__BigCodeBench_332.npz,True,both_fail,49.0029411315918,129,49.23664122137404,from,(word_counts)\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\n\nclass TestTaskFunc(unittest.TestCase):\n    def,23.92721176147461,25.08306884765625
4,10168,bigcodebench,BigCodeBench/874,874,deepseek_base,227,same_text__bigcodebench__task_0874__gen_00__BigCodeBench_874.npz,True,improvement,48.740116119384766,93,40.969162995594715,from, points[1:])]\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n\n    def,24.11460304260254,24.63286781311035
5,10168,bigcodebench,BigCodeBench/849,849,deepseek_base,237,same_text__bigcodebench__task_0849__gen_00__BigCodeBench_849.npz,True,both_fail,48.614437103271484,132,55.69620253164557,from,    return word_counts\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def test,23.81690216064453,24.80487060546875
6,10168,bigcodebench,BigCodeBench/845,845,deepseek_base,495,same_text__bigcodebench__task_0845__gen_00__BigCodeBench_845.npz,True,improvement,48.544532775878906,283,57.17171717171717,from, levenshtein_ratio\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def test,23.77617645263672,24.77564811706543
7,10168,bigcodebench,BigCodeBench/1132,1132,deepseek_base,309,same_text__bigcodebench__task_1132__gen_00__BigCodeBench_1132.npz,True,both_fail,48.203155517578125,110,35.59870550161812,from,hed_password).decode()\n\n#tests/test_task_func.py\nimport unittest\nfrom task_func import task_func\n\nclass TestTaskFunc(unittest.TestCase):\n    def test,23.730926513671875,24.479576110839844
